"id","body","created_at",""
"52313177","Off the bat, $NFLX $FB $LABU $GILD are some i see in green. Also $LNKD for a brief moment. Banks hammered I guess.","2016-04-05T13:42:41Z","GILD"
"52312429","$GILD Big buyers holding the stock up early - against the general market down. $MRK $JNJ $ABBV","2016-04-05T13:36:58Z","GILD"
"52311159","Healthcare Titans in Frontline Brokers Choice- $GILD $PFE http://stkw.it/x42C","2016-04-05T13:25:13Z","GILD"
"52306314","3 Biotech Stocks on the Verge of an Overdue Run $AMGN $GILD $REGN - http://stkw.it/i4yA","2016-04-05T12:19:12Z","GILD"
"52305335","$GILD Declare Takeover of Nimbus Therapeutics’ Acetyl-CoA Carboxlyase Program- $GRMN $JCOM http://stkw.it/a4nT","2016-04-05T11:56:20Z","GILD"
"52305309","$GILD This stock cant catch a break","2016-04-05T11:55:35Z","GILD"
"52303940","$GILD acquires NASH program    http://stkw.it/d4k5","2016-04-05T11:15:02Z","GILD"
"52303724","Premarket Biotech Digest: $GILD Finally Makes An Acquisition, $AGN Tumbles, $ZFGN Surges  http://stkw.it/x3zq","2016-04-05T11:07:52Z","GILD"
"52303648","$GILD Releases FDA Authorization of Descovy- $WWE  http://stkw.it/e4jN","2016-04-05T11:05:31Z","GILD"
"52303008","Traders Watch List: $GILD $HEB http://stkw.it/d4jf","2016-04-05T10:35:43Z","GILD"
"52302922","$GILD after the drop today about 1130 or so I&#39;ll add LABU bib Andorra options on gild take advantage of Agn affect and LEW threat w/o congre","2016-04-05T10:29:06Z","GILD"
"52302911","Healthcare Stock That Must Be in Shareholder’s Watch List: $GILD $BXLT http://stkw.it/u43h","2016-04-05T10:28:07Z","GILD"
"52302727","Cheap call option upside: $MDT calls cheaper than 100% of history, $DAL 100%, $T 100%, $BBRY 99%, $GILD 98%, $ORCL 98%, $HD 97%","2016-04-05T10:15:04Z","GILD"
"52298910","So coz of $AGN, $IBB is going to go down tomorrow n so does $GILD which just started picking up n so does S&amp;P500 check n mate for me.","2016-04-05T04:20:06Z","GILD"
"52295991","Cheap put options and hedges: $SLV puts cheaper than 93% of history, $DAL 92%, $BBRY 89%, $MAS 88%, $GILD 86%, $CSCO 84%, $AAPL 84%","2016-04-05T02:19:02Z","GILD"
"52294132","$GILD coming back to you beautiful fwd pe gild. Allergan got decapitated. Now i will trade amgn gild and uvxy","2016-04-05T01:31:35Z","GILD"
"52294103","$XBI 10000+ CALLS  $ICPT $IBB $GILD $TWTR+8% $SPY $IWM $QQQ   SECTOR ANALYSIS- LEVELS/PATTERN/OPTIONS FLOW http://stkw.it/z4xh","2016-04-05T01:30:55Z","GILD"
"52293327","@BrackAttack That I wake up ready to roll. Think biopharma goes higher in q2. $gild $celg favorites. $agn just spec on big selloff.","2016-04-05T01:09:05Z","GILD"
"52292438","$GILD http://stkw.it/z4xA","2016-04-05T00:41:33Z","GILD"
"52291822","$AGN $PFE $BIIB $GILD Any biotech in the same ETF or mutual fund as Allergan will be crushed tomorrow amid the wave of selling.","2016-04-05T00:23:04Z","GILD"
"52290873","$GILD @Agiardi1 #yachtparty","2016-04-04T23:53:17Z","GILD"
