"id","body","created_at",""
"53477769","Published by Bidness an hr ago, may be cause for spike in $ICPT ?  http://stkw.it/u8lN $GILD","2016-04-22T17:13:13Z","GILD"
"53477662","$ICPT what do you guys think about this? $GILD may buy $ICPThttp://www.bidnessetc.com/67686-gilead-sciences-want-intercept-small-purchase/","2016-04-22T17:12:14Z","GILD"
"53475115","$GILD $IBB I just want your extra time.... and your kiss","2016-04-22T16:48:42Z","GILD"
"53473926","Trending Stocks: $BAC $BABA $F $GILD http://stkw.it/cA5w","2016-04-22T16:36:54Z","GILD"
"53473275","Published $GILD estimate on Estimize: ... http://stkw.it/hAbQ","2016-04-22T16:30:25Z","GILD"
"53473007","$GILD reports 4/28 AMC, Estimize Consensus is 3.21 EPS 
 http://stkw.it/u8kS","2016-04-22T16:28:03Z","GILD"
"53472719","Now done $TWTR w/all going home (80 degrees NYC !). Nice gains $NFLX - keep $STLD on watch; #trading S $GILD http://stkw.it/u8kL Enjoy!","2016-04-22T16:25:50Z","GILD"
"53464462","#Gilead Sciences May Want Intercept as its Next Small Purchase http://stkw.it/b9ry $GILD","2016-04-22T15:13:46Z","GILD"
"53464287","$GILD AN easy 10% on the run up tp earnings","2016-04-22T15:12:37Z","GILD"
"53462940","These Health Care stocks are trending on Estimize this week: 1. $GILD, 2. $JNJ, 3. $ISRG, 4. $CELG, 5. $AMGN 
 http://stkw.it/y8cL","2016-04-22T15:01:22Z","GILD"
"53462442","$GILD no thang here little pullback never hurt.. load up on those calls.","2016-04-22T14:57:54Z","GILD"
"53462196","$GILD A Growth and A profit","2016-04-22T14:55:46Z","GILD"
"53457525","$GILD- why is the nasdaq down 1% and other indexes green/flat?","2016-04-22T14:21:29Z","GILD"
"53456992","$GILD 105 to break even let&#39;s go!","2016-04-22T14:17:58Z","GILD"
"53455581","Took a decent start to a #trading short on $GILD at $102.21 avg","2016-04-22T14:09:35Z","GILD"
"53453415","Long $msg $olli $mlnx $sstk  $bsft $evr $gild  getting some traction on most of them  murky cooperating so far in a long time","2016-04-22T13:56:44Z","GILD"
"53452720","#Stock #GILD $GILD Gilead Sciences As long as 93.50 is not broken down, we favour an upmove with 104.00 and then... http://stkw.it/e9w2","2016-04-22T13:52:30Z","GILD"
"53451389","$GILD H&amp;H looking good to 110","2016-04-22T13:45:38Z","GILD"
"53447525","$GILD  $110 next PT","2016-04-22T13:14:32Z","GILD"
"53447497","Watch List $MCD $JCI $UVXY $SBUX $CA $NQ $PYPL $CAT $V $UNP $XLU $GLBL $CXRX $SRPT $SQQQ $NTAP $GILD","2016-04-22T13:14:16Z","GILD"
"53447084","Biotech stocks continue to heat up tapping at R. Nice exit this wk in $NFLX S. Have fun this wknd! http://stkw.it/v8XW $IBB $GILD $CELG","2016-04-22T13:09:50Z","GILD"
"53446642","$GILD Higher high. Good FA and TA. many biotech have good setups $IBB $XBI","2016-04-22T13:04:52Z","GILD"
"53445578","$GILD has several drugs in it&#39;s pipeline, those used to treat HIV/AIDS, liver disease, Crohn&#39;s disease, colitis, COPD &amp; cancer, among others","2016-04-22T12:50:39Z","GILD"
"53444222","$GILD Will benefit more any than other company due to the heroin epidemic, an overlooked factor that benefits Gilead","2016-04-22T12:31:16Z","GILD"
"53442529","$GILD buy today under 101 if we get a sell off especially at 345 pm","2016-04-22T12:02:34Z","GILD"
"53442457","$GILD 29 million shares short in gild the only covered two million shares last two weeks they are being squeeze especially if China opens","2016-04-22T12:01:21Z","GILD"
"53442142","$GILD is China one of the catalysts currently driving this move? 10 million plus patients in dire need of harvoni!  Gild has China partner","2016-04-22T11:54:54Z","GILD"
"53441867","RT @Super1NYC: #Premarket Top % Gainers: $AMD 20%, $SKX 7%, $VRX 6%, $CXRX 3%, $UGAZ 3%, $HMY 2%, $DWTI $DUST $UNG $GILD $DB $ING $CRH $EDZ","2016-04-22T11:48:43Z","GILD"
"53441753","$GILD all the technicians are saying gild is giving a buy signal! Lol where were they at 83 ? We have had one great move and 105 is in sight","2016-04-22T11:46:24Z","GILD"
"53441653","$GILD posted this at 4:17 am originally this morning . Europeans can&#39;t wait to buy gild looking for weakness to buy we are going higher !","2016-04-22T11:44:15Z","GILD"
"53324241","4-star analyst Gary Hovis from Argus Research maintained a BUY on $EIX. Gary has a 79% success rate http://stkw.it/c9Nv","2016-04-20T20:58:17Z","EIX"
"53267458","Edison International&#39;s PT raised by Argus to $81.00. buy rating. http://stkw.it/b900 $EIX","2016-04-20T12:12:29Z","EIX"
"53101757","Top Downgrades 4/18: $ABCO $AEIS $AEM $AGN $ALV $ARMH $C $CBYL $CHD $CLMT $COTY $CXO $DHI $ECR $ED $EIX $EXC $FPI $HK $KBH (1/2)","2016-04-18T12:44:46Z","EIX"
"53098800","Edison International downgraded by Deutsche Bank to hold. http://stkw.it/c8OH $EIX","2016-04-18T11:49:41Z","EIX"
"53033058","$SUNE people forget that this company is part of edison international $EIX this is all bluffing... I see this company rocking in the NE n WC","2016-04-16T00:23:56Z","EIX"
"52814482","$EIX #downtrend continuation detected around 10:00 AM, Apr 13 EDT; use 70.40, 70.96 as stop","2016-04-13T15:03:23Z","EIX"
"52692011","$EIX #downtrend continuation detected around 3:00 PM, Apr 11 EDT; use 70.72, 71.25 as stop","2016-04-11T20:03:24Z","EIX"
"52629105","Published $EIX estimate on Estimize: ... http://stkw.it/f6Yj","2016-04-10T13:44:22Z","EIX"
"52412072","Here are 5 top-ranked stocks to buy ahead of earnings season! $EIX $CPN $CX $WLB $EPZM http://stkw.it/u4Wf","2016-04-06T16:17:38Z","EIX"
"52381382","$EIX Hold/accumulate for short term. Technical analysis source: http://stkw.it/j5RN","2016-04-06T09:19:56Z","EIX"
"52313502","New trend started on $EIX when price was 71.11 http://stkw.it/h56k #TradingSystem #Stock","2016-04-05T13:44:51Z","EIX"
"52304061","$EIX Weak buy candidate for short term. Technical analysis source: http://stkw.it/z51J","2016-04-05T11:19:19Z","EIX"
"52124469","Edison International (EIX) Reaches New Lifetime High Today $EIX http://stkw.it/h47J","2016-04-01T14:09:54Z","EIX"
"52116731","Top Downgrades 4/1: $AAL $ALRM $ASB $CMG $CNQ $DAL $EIX $FAST $FITB $GWW $HA $HCN $IR $ISRG (1/2)","2016-04-01T13:04:13Z","EIX"
"52111908","#downgrades $EIX $ALRM $HCN $RF $ASB $VIAB $DAL $HA $UAL $AAL $TGNA $SSW $VNTV $CMG $FAST $GWW $FITB","2016-04-01T11:50:28Z","EIX"
"52110484","Edison International downgraded by Goldman Sachs to neutral. http://stkw.it/g41g $EIX","2016-04-01T11:13:46Z","EIX"
"52108948","Analysts Offer Insights on Utilities Companies: Edison International (NYSE: EIX) and Entergy Corp. (NYSE: ETR) $EIX http://stkw.it/j44H","2016-04-01T10:11:54Z","EIX"
"52038009","The Following GorillaPicks Achieved New 52-Week Or All Time Highs Yesterday:
$AVB $BCR $DTE $EIX $IPHI $MMC $POOL $SAP $TSN $WST","2016-03-31T13:35:10Z","EIX"
"52001603","$EIX announced it will create a new energy subsidiary named Edison Energy. How will this change affect $EIX stock? Share an idea","2016-03-30T20:00:52Z","EIX"
"51961047","The Following GorillaPicks Achieved New 52-Week Or All Time Highs Yesterday:
$BCR $DTE $EIX $VAL
Share An Idea On Any Of These Picks","2016-03-30T13:30:21Z","EIX"
"51948917","Worth Watching Utility Stock: $EIX http://stkw.it/z3Tv","2016-03-30T05:13:52Z","EIX"
"51930596","$EIX: New SEC Filing for EIX:
Form DEFA14A, No. 0000827052-16-000289
http://stkw.it/x2QE","2016-03-29T20:59:27Z","EIX"
"51930091","Edison: (2) Form, Schedule Or Registration Statement No  http://stkw.it/y2SL $EIX","2016-03-29T20:52:11Z","EIX"
"51790699","$EIX - New 52 Week High - Doji - Bearish","2016-03-27T15:35:41Z","EIX"
"51743672","$EIX: New SEC Filing for EIX:
Form 4
http://stkw.it/x1Mz","2016-03-24T21:46:09Z","EIX"
"51742927","Edison International director just cashed-in 10,000 options  http://stkw.it/h1oz $EIX","2016-03-24T21:31:17Z","EIX"
"51619925","The Following GorillaPicks Achieved New 52-Week Or All Time Highs Yesterday:
$EIX $FICO $MMC $PGR 
Share An Idea On Any Of These Picks","2016-03-23T13:25:17Z","EIX"
"51594831","Scan results - Bearish Engulfing today: $AI $TAHO $VRA $EIX $DXB $SCG $KLIC $BBBY $DKT $CRTO ... http://stkw.it/i16F","2016-03-22T22:04:29Z","EIX"
"51556908","Today Edison International (EIX) Hits New Lifetime High $EIX http://stkw.it/a0t0","2016-03-22T15:02:56Z","EIX"
"51540985","$EIX: New SEC Filing for EIX:
Form DEFA14A, No. 0000827052-16-000285
http://stkw.it/f0qP","2016-03-22T10:06:54Z","EIX"
"53478562","$AAPL CNBC said this is the worst DOW stock of the year. Worse than $CAT or $GS is pretty bad","2016-04-22T17:20:51Z","GS"
"53477826","Goldman Sachs Group insider just disposed of 2,664 shares  http://stkw.it/eA1n $GS","2016-04-22T17:13:53Z","GS"
"53476650","For Wall Street Dealmakers, 2016 Can (Hopefully) Only Get Better $GS http://stkw.it/cA6V","2016-04-22T17:02:43Z","GS"
"53475695","$GS $BAC   Trump!!!","2016-04-22T16:53:52Z","GS"
"53470815","$GS Where doe&#39;s $GS think it&#39;s going buy puts","2016-04-22T16:08:20Z","GS"
"53468798","$GS $JPM Still strong","2016-04-22T15:51:20Z","GS"
"53468721","ALERT: New Social signal created on $GS - Direction: Buy at 166.02 - Time: 15:50 - Strength: 7.","2016-04-22T15:50:46Z","GS"
"53464212","$GS still in grenn","2016-04-22T15:12:04Z","GS"
"53463022","$AAPL $GS Don&#39;t worry, they will tell you to sell at $92 while they load the boat...you know....a la Cramer.","2016-04-22T15:01:58Z","GS"
"53462799","$AAPL Damn $GS Stoleman Sacks likely loaded on puts at $110+ when they were telling the plebes to load up on calls. #DirtySacks","2016-04-22T15:00:27Z","GS"
"53461623","These Financials stocks are trending on Estimize this week: 1. $GS, 2. $JPM, 3. $BAC, 4. $WFC, 5. $C 
 http://stkw.it/b9rR","2016-04-22T14:51:21Z","GS"
"53460259","Just watch $GS, if the financials rollover then the MKT is going much lower today.  Keep it #easy  $SPX $ES_F $SPY","2016-04-22T14:40:57Z","GS"
"53459566","$GS I bet your GS misses the old days of bundling up all that subprime garbage and dumping it on their customers, Remember those days","2016-04-22T14:35:48Z","GS"
"53458199","S&amp;P ignoring tech. Upside through banks &amp; commodity plays. $JPM, $GS, $CVX, $XOM","2016-04-22T14:25:56Z","GS"
"53456559","$GS we continue up after a slight pullback on lighter volume. As expected we climb towards $170","2016-04-22T14:15:29Z","GS"
"53455380","$AAPL $GS Dropped 6$ in a week what more you bears want!","2016-04-22T14:08:16Z","GS"
"53455249","$AAPL Careful chasing the pump, your friends at $GS might be orchestrating the typical AAPL dump.","2016-04-22T14:07:22Z","GS"
"53452635","$GS at 19 x earnings this is about as expensive as this gets.","2016-04-22T13:52:00Z","GS"
"53452469","$GS hod  green","2016-04-22T13:50:52Z","GS"
"53447985","$GS $BAC Lenders were pushed by Barney Frank and friends, lower standards to raise ownership percentages.","2016-04-22T13:19:09Z","GS"
"53443927","Goldman Sachs $GS maintains Visa $V at &quot;buy&quot; with a price target of $97.  $STUDY","2016-04-22T12:26:24Z","GS"
"53440889","$CNTF($30 book value) owns big campus next to $BABA &amp; $NTES in Hangzhou Binjiang Dis now $GS invest 37 million into biotech in same hood.","2016-04-22T11:21:50Z","GS"
"53439242","Transocean LTD Receives a Sell from Goldman Sachs $RIG $GS http://stkw.it/jAPF","2016-04-22T10:14:01Z","GS"
"53438177","$SPY $GS are scum bags. Yellen will be working there once she retires.","2016-04-22T08:48:09Z","GS"
"53438039","Unusual Call Activity http://stkw.it/u8aX $EWJ $XBI $XLF $GM $KMI $AAL $QCOM $KO $DIA $CVX $SLW $LVS $COP $SLV $JPM $F $GS $BABA $DUSTD","2016-04-22T08:33:03Z","GS"
"53437556","$GS How come there was no downgrades after awful quarterly earnings report. Not many price target adjustments either. Hope it comes today.","2016-04-22T07:38:56Z","GS"
"53435862","$GS $VFH How Goldman Sachs’ vampire squid became a flattened slug http://stkw.it/gAOY via @FT","2016-04-22T05:13:17Z","GS"
"53433407","These Financials stocks are trending on Estimize this week: 1. $JPM, 2. $GS, 3. $BAC, 4. $WFC, 5. $C 
 http://stkw.it/iALY","2016-04-22T03:41:20Z","GS"
"53427099","Why the S.E.C. didn&#39;t hit Goldman Sachs harder http://stkw.it/z9RW TL;DR: regulators don&#39;t have the guts to go after the big guys. $GS","2016-04-22T00:52:27Z","GS"
"53426914","Why Haven&#39;t Bankers Been Punished? Just Read These Insider SEC Emails $gs $bac  http://stkw.it/a9qe","2016-04-22T00:46:40Z","GS"
"53481929","$SPY $FDS $WMT $AMZN $EBAY Investors Are Ignoring The Reality of Main Street http://stkw.it/z9fW","2016-04-22T17:53:59Z","AMZN"
"53481885","$AMZN was short 660 strike call this week.. now short 740  strike call next week -volatile as earnings I presume!","2016-04-22T17:53:36Z","AMZN"
"53481663","$UA chart looks like $AMZN chart today.","2016-04-22T17:51:51Z","AMZN"
"53481041","$AAPL What do you know, the rubber band snapped back to 105 again. Apple doing much better than $MSFT, $GOOG, $FB &amp; $AMZN today.","2016-04-22T17:46:05Z","AMZN"
"53480628","$AMZN great buy!!!","2016-04-22T17:42:33Z","AMZN"
"53480132","$DIA $QQQ $SPY $IWM $AAPL $AMZN $MSFT $FB $SBUX When @JimCramer keep screaming &quot;nothing can bring down this market!&quot; It&#39;s time to sell...","2016-04-22T17:37:50Z","AMZN"
"53479583","FANG vs. small caps $IWM $FB $AMZN $NFLX $GOOGL. eventually if no bounce in mega caps, smallies will folo","2016-04-22T17:32:06Z","AMZN"
"53479333","$CMG $AMZN A couple of higher priced names w/ solid fades.","2016-04-22T17:29:19Z","AMZN"
"53479169","Nasdaq $NDX $QQQ live by the #FANG and die by it. $FB $AMZN $NFLX $GOOGL $GOOG chart update w/ levels to watch","2016-04-22T17:27:30Z","AMZN"
"53478658","Amazon chart.   $AMZN $QQQ $SPY","2016-04-22T17:21:46Z","AMZN"
"53478579","$SPY $SPX $UVXY $TVIX $SPXU $AMZN $GOOG $QQQ $VXX $VIX $XIV These are all hard signals, with proven moves after.","2016-04-22T17:21:07Z","AMZN"
"53478456","$AMZN responding nicely to this demand zone on the 65min chart. Stop set @ $610.00","2016-04-22T17:19:53Z","AMZN"
"53478176","$AMZN finally losing momentum. MACD is curling down.","2016-04-22T17:17:34Z","AMZN"
"53477229","Something smells good in here.......$SPY $AAPL $FB $GOOGL $NFLX $AMZN","2016-04-22T17:08:08Z","AMZN"
"53477025","$AMZN - short strangle will make you some money: http://stkw.it/cA6a This is a non-directional strategy","2016-04-22T17:06:16Z","AMZN"
"53475838","$SPY $vxx $GOOG $NKE $AMZN $FB $AAPL Is Yellen--cuz of events last 24 hrs--going to change her tune? Will there be no QE4 starting June 1?","2016-04-22T16:55:14Z","AMZN"
"53475664","$SPY $vxx $GOOG $NKE $AMZN $FB $AAPL Or, 0% rates, just not rate rise, that&#39;s my argument for data last 24 hrs warranting WS &quot;shift&quot; think","2016-04-22T16:53:36Z","AMZN"
"53475480","$SPY $vxx $GOOG  $NKE $AMZN $FB $AAPL Remember, MY argument is QE4...And, hey, TRUST ME, if bears really trusted self, they&#39;d have us 205","2016-04-22T16:51:59Z","AMZN"
"53475363","$SPY $vxx $GOOG $sbux $NKE $AMZN $FB $AAPL ...weakness equal due cause for a PARADIGM SHIFT? WELL :) Jobless #s move needle, much? Hmmm ;)","2016-04-22T16:50:53Z","AMZN"
"53475326","$AMZN Long 1 set 🙃.. Add more if it goes south","2016-04-22T16:50:37Z","AMZN"
"53475197","$SPY $vxx $GOOG $sbux $NKE $AMZN $FB $AAPL But, I pose my original question: Does big cap co. ER misses, PMI bad, Draghi seeing weakness...","2016-04-22T16:49:28Z","AMZN"
"53475075","$SPY $vxx $GOOG $sbux $NKE $AMZN $FB $AAPL MarKet not down today because we&#39;re WONDERING if rates will rise. It&#39;s for 0% needed now &amp; QE4.","2016-04-22T16:48:20Z","AMZN"
"53474938","$SPY $vxx $GOOG $sbux $NKE $AMZN $FB $AAPL Do u remember when $AAPL pulled 0.5% of a 4% GDP, well, cars/ houses IT. No sweet product out now","2016-04-22T16:46:45Z","AMZN"
"53474720","$SPY Go get your popcorn, 2nd half where it&#39;s at in this &#39;game.&#39; $vxx $GOOG $sbux $NKE $AMZN $FB $AAPL . We NEED QE4, there&#39;s NO GDP &#39;phone&#39;","2016-04-22T16:44:27Z","AMZN"
"53474512","$AMZN Checkout the highlighted options flow. Jan 1020 calls and June 480 puts. Whoa!","2016-04-22T16:42:32Z","AMZN"
"53473979","#Amazon : MKM Partners Expresses Caution Into Q1 Earnings http://stkw.it/x8bt $AMZN","2016-04-22T16:37:24Z","AMZN"
"53473329","$AMZN jumping in - June 480 puts at 2.40.  That number breaks before then it&#39;s looking like straight to 440","2016-04-22T16:30:52Z","AMZN"
"53472461","TOM LEE said new high coming http://stkw.it/z9dm ..Gravy Train $AAPL $AMZN $JWN $M $KORS $COH $KATE?","2016-04-22T16:23:16Z","AMZN"
"53472096","3 Powerful Growth Engines for $AMZN - http://stkw.it/aA3T","2016-04-22T16:19:59Z","AMZN"
"53470083","$AMZN 5 green to 5 red ER since 2013, let&#39;s see if we will be green or red next week.","2016-04-22T16:02:17Z","AMZN"
"53463159","New trend started on $RKUS when price was 13.71 http://stkw.it/u8hw #TradingSystem #Stock","2016-04-22T15:03:09Z","RKUS"
"53298049","$BRCD has done a nice reversal today on the Daily. No position but still holding some $RKUS.","2016-04-20T16:54:24Z","RKUS"
"53166333","Updated insider transactions http://stkw.it/h969 $N $FLEX $RICE $ABCB $KERX  $PEP $TWTR $CPSS $STOR MBVT $BOKF $BXMT $CRM $GWRE $RKUS","2016-04-19T00:57:59Z","RKUS"
"53164005","$RKUS: New SEC Filing for RKUS:
Form 4
http://stkw.it/x7LC","2016-04-19T00:06:19Z","RKUS"
"53161192","Ruckus Wireless&#39;s V.P. Legal &amp; General Counsel just cashed-in 8,800 options  http://stkw.it/y7Ns $RKUS","2016-04-18T23:12:37Z","RKUS"
"53157689","Scan results - Hammer Candlestick today: $SRCL $KR $MAR $CRAY $PPC $INCY $GDOT $RKUS $MRCY $ENTG ... http://stkw.it/j927","2016-04-18T22:03:26Z","RKUS"
"53124617","$BRCD $TRXC I read that $BRCD bot $RKUS or some portion of it. Any news I can go to?","2016-04-18T16:09:28Z","RKUS"
"53052255","@BillyHandtruck $XRX, $MCHP, $MXIM, $RKUS, were &quot;Iot&quot; two months ago Strike points not achieved yet.","2016-04-16T20:09:16Z","RKUS"
"52859217","$RKUS: New SEC Filing for RKUS:
Form 4
http://stkw.it/a7MI","2016-04-13T23:11:18Z","RKUS"
"52856981","Ruckus Wireless&#39;s Chief Financial Officer just cashed-in 60,800 options  http://stkw.it/b7Fv $RKUS","2016-04-13T22:23:17Z","RKUS"
"52753657","$VMW, $RKUS, $XRX today signal http://stkw.it/j7Fn","2016-04-12T18:06:39Z","RKUS"
"52704780","$RKUS: New SEC Filing for RKUS:
Form 4
http://stkw.it/i71j","2016-04-12T00:26:08Z","RKUS"
"52702503","Ruckus Wireless director just cashed-in 11,100 options  http://stkw.it/h76n $RKUS","2016-04-11T23:23:47Z","RKUS"
"52676591","$RKUS Out at 13.81 all but small position from 1/7 that may hold longer term through merger. Vocal about RKUS for long time; good trade.","2016-04-11T17:15:47Z","RKUS"
"52653144","Tech Stocks At Active Reaffirm Views- $RKUS $SAP http://stkw.it/d6Pt","2016-04-11T13:09:36Z","RKUS"
"52651920","Stocks Gainers/Losers Roundup- $MTG $RKUS $EXK http://stkw.it/a6SZ","2016-04-11T12:47:06Z","RKUS"
"52649283","Active News in Reviews- $AFOP $MET $RKUS http://stkw.it/x5Qb","2016-04-11T11:25:04Z","RKUS"
"52630582","Stocks end week lower after U.S. intervenes in two mega-mergers - $PFE,$AGN,$HAL,$BHI,$VA,$ALK,$BRCD,$RKUS,$WWE,$TWTR,$DIS,$VRX,$STZ,$VZ,$","2016-04-10T15:32:42Z","RKUS"
