"id","body","created_at",""
"52454484","$ICPT It only will take one disclosed buyer to start a bidding war...$AZN $GILD $BMY $PFE $MRK","2016-04-07T02:28:28Z","GILD"
"52454458","$GILD Bullish case is a move back to $102 then $110","2016-04-07T02:27:57Z","GILD"
"52454404","@chrismira The bullish case is a return to 110...its possible...$GILD","2016-04-07T02:25:51Z","GILD"
"52454343","What biotech did today, how to play @howardlindzon in golf, and the remarkable Tesla rally: http://stkw.it/a5SH

$TSLA $SPY $AMGN $GILD","2016-04-07T02:23:18Z","GILD"
"52454266","Cheap put options and hedges: $T puts cheaper than 93% of history, $BBRY 91%, $DAL 91%, $SLV 90%, $GILD 86%, $SDS 84%, $VZ 84%","2016-04-07T02:20:07Z","GILD"
"52454255","$GILD Down to C $60.  You are only at B","2016-04-07T02:19:44Z","GILD"
"52453728","What biotech did today. Is risk back on in the sector? $IBB $AMGN $GILD","2016-04-07T02:02:14Z","GILD"
"52453628","$IBB $SPY $CHMA $ARRY $GILD $AMGN $ICPT","2016-04-07T01:59:13Z","GILD"
"52451721","T3 Live Daily Recap: Switching Gears
http://stkw.it/a5Rv
$SPX $SPY $AMZN $GOOGL $FB $FEYE $CYBR $SHAK $IBB $GILD $CELG $VRX $USO","2016-04-07T01:10:40Z","GILD"
"52449621","$GILD 99 by end of week!!  Let&#39;s go!!","2016-04-07T00:13:18Z","GILD"
"52448990","$GILD Can&#39;t blieve!! She&#39;s overextended. Hasn&#39;t happened since Oct last year!! And we&#39;re just getting warmed up! DMA200 @ 102 soon!✌","2016-04-06T23:57:22Z","GILD"
"52447131","$AAPL $SPY $SPX $GILD $TSLA $GILD $DIS LMAOOOO @NASDboy","2016-04-06T23:11:23Z","GILD"
"52447047","@investsolar wow 18% that&#39;s huge in one I had one $gild ~20% wks ago n reduced it to 15% now","2016-04-06T23:09:43Z","GILD"
"52446746","IBB still down 16% YTD. $GILD  less than 4%. Difference would be even more dramatic if you went back to June.","2016-04-06T23:04:26Z","GILD"
"52445538","$GILD bio continue tomorrow?  Will gild join in day 2 rally?","2016-04-06T22:38:53Z","GILD"
"52445033","$GILD 1400 shares trade at 97.99 in several trades at 16:20 are you celebrating !","2016-04-06T22:25:58Z","GILD"
"52444960","@Hackney $BA is good would have gone with $LMT. Waiting for my exit in $AAPL and $GILD to rebalance...","2016-04-06T22:24:06Z","GILD"
"52444895","$GILD trading 97,99 after hours ! Yeah baby yeah !  Crawl back to where ever you came from mark Schultz and yu21 !","2016-04-06T22:22:37Z","GILD"
"52444671","$GILD Could be a very bullish wave 3 to 102 here but I&#39;m not going to hold my breath for it","2016-04-06T22:17:44Z","GILD"
"52444661","TOLD YOU INSTITUTIONALS LONG VIA OPTIONS $XBI  $ICPT $IBB $GILD $VRX  april4th analysis post paid huge profits today http://stkw.it/d5Nr","2016-04-06T22:17:31Z","GILD"
"52444615","$AGN While $Gild management ends up being too cheap for their own good, $PFE and $AGN are both now in shopping mode.  As a Gild long W2FG :/","2016-04-06T22:16:12Z","GILD"
"52444553","Gilead ($GILD) is a Cheap Growth Stock Worth Buying Now: http://stkw.it/d5Nq","2016-04-06T22:14:42Z","GILD"
"52444332","$IBB $CELG $GILD $BIIB HOW about them bios?  $IBB !","2016-04-06T22:10:16Z","GILD"
"52444312","$GILD this one nice.. 100 on deck :)","2016-04-06T22:09:56Z","GILD"
"52443625","$GILD round 2 tomorrow for biotech","2016-04-06T21:57:03Z","GILD"
"52443499","$GILD 96.43 just on a technical level and 94.25 trend line","2016-04-06T21:54:26Z","GILD"
"52443345","WTF is going on with Biotech today? $IBB Glad I&#39;m long on $GILD $ILMN","2016-04-06T21:50:54Z","GILD"
"52442022","MORNING $IBB SWEEPERS LEAD BIOS | ANOTHER BAZOOKA FIRED IN $FB | WISEGUY ACTION IN REVIEW http://stkw.it/d5N0
$SPY $VRX $ENDP $GILD","2016-04-06T21:26:39Z","GILD"
"52442000","$GILD did you know Australia only approved harvoni and wants to eradicate hep c on Australia","2016-04-06T21:26:18Z","GILD"
"52441942","$GILD hey remember ER April 28 and it should cause the non believers and shorts to change their minds ! Foreign sales going well","2016-04-06T21:25:34Z","GILD"
"52412072","Here are 5 top-ranked stocks to buy ahead of earnings season! $EIX $CPN $CX $WLB $EPZM http://stkw.it/u4Wf","2016-04-06T16:17:38Z","EIX"
"52381382","$EIX Hold/accumulate for short term. Technical analysis source: http://stkw.it/j5RN","2016-04-06T09:19:56Z","EIX"
"52313502","New trend started on $EIX when price was 71.11 http://stkw.it/h56k #TradingSystem #Stock","2016-04-05T13:44:51Z","EIX"
"52304061","$EIX Weak buy candidate for short term. Technical analysis source: http://stkw.it/z51J","2016-04-05T11:19:19Z","EIX"
"52124469","Edison International (EIX) Reaches New Lifetime High Today $EIX http://stkw.it/h47J","2016-04-01T14:09:54Z","EIX"
"52116731","Top Downgrades 4/1: $AAL $ALRM $ASB $CMG $CNQ $DAL $EIX $FAST $FITB $GWW $HA $HCN $IR $ISRG (1/2)","2016-04-01T13:04:13Z","EIX"
"52111908","#downgrades $EIX $ALRM $HCN $RF $ASB $VIAB $DAL $HA $UAL $AAL $TGNA $SSW $VNTV $CMG $FAST $GWW $FITB","2016-04-01T11:50:28Z","EIX"
"52110484","Edison International downgraded by Goldman Sachs to neutral. http://stkw.it/g41g $EIX","2016-04-01T11:13:46Z","EIX"
"52108948","Analysts Offer Insights on Utilities Companies: Edison International (NYSE: EIX) and Entergy Corp. (NYSE: ETR) $EIX http://stkw.it/j44H","2016-04-01T10:11:54Z","EIX"
"52038009","The Following GorillaPicks Achieved New 52-Week Or All Time Highs Yesterday:
$AVB $BCR $DTE $EIX $IPHI $MMC $POOL $SAP $TSN $WST","2016-03-31T13:35:10Z","EIX"
"52001603","$EIX announced it will create a new energy subsidiary named Edison Energy. How will this change affect $EIX stock? Share an idea","2016-03-30T20:00:52Z","EIX"
"51961047","The Following GorillaPicks Achieved New 52-Week Or All Time Highs Yesterday:
$BCR $DTE $EIX $VAL
Share An Idea On Any Of These Picks","2016-03-30T13:30:21Z","EIX"
