"id","body","created_at",""
"53554922","$GILD 110 Calls Easy money","2016-04-25T13:37:58Z","GILD"
"53553292","$GILD EU approves f/ taf for HIV I europa    Very smart solid move for gild and do strayed the brains at this company   Pray buy under 101","2016-04-25T13:19:17Z","GILD"
"53553221","$AAPL $GILD  trendlines on weekly don&#39;t look good.","2016-04-25T13:17:58Z","GILD"
"53552848","#Biotech #stocks ... everybody on the tee-vee &quot;wanted&quot; it on Fri ...are they still right up against resistance? $IBB $CELG $GILD $AMGN $BIIB","2016-04-25T13:12:46Z","GILD"
"53551918","These Health Care stocks are trending on Estimize this week: 1. $GILD, 2. $JNJ, 3. $ISRG, 4. $CELG, 5. $AMGN 
 http://stkw.it/eAPH","2016-04-25T12:57:40Z","GILD"
"53551913","$SPY Monthly: &quot;Big picture.. Big Week...&quot; $SPX $ES_F $QQQ $VIX $UVXY $TVIX $VXX $AAPL $FB $AMZN $GILD","2016-04-25T12:57:34Z","GILD"
"53551251","$CELG $GILD $CPXX $GERN $JUNO $IBB $XBI $UBIO $LABU","2016-04-25T12:44:05Z","GILD"
"53551154","$IBB under the &quot;keep it simple&quot; banner, this ETF is only selling at 18X.  Heavy exposure to $AMGN, $BIIB, $CELG $GILD $REGN. Down from $400.","2016-04-25T12:42:17Z","GILD"
"53550931","$GILD
Gilead Gets European Commission Marketing Authorization For HIV-1 Infection Drug","2016-04-25T12:37:48Z","GILD"
"53550226","A reminder. All the companies reporting earnings this week: $FB $AAPL $AMZN $TWTR $CMG $F $GILD $LNKD $FCX $CELG $T and more.","2016-04-25T12:22:42Z","GILD"
"53549266","$GILD The marketing authorization allows for the marketing of Descovy in all 28 countries of the European Union.","2016-04-25T12:01:53Z","GILD"
"53549218","$GILD European Commission Grants Marketing Authorization for Gilead’s Fixed-Dose Combination Descovy® for Treatment of HIV","2016-04-25T12:00:45Z","GILD"
"53548928","$GILD Good news http://stkw.it/aARv","2016-04-25T11:52:01Z","GILD"
"53548825","Biotech Week Ahead: $GILD, $CELG, and $KERX http://stkw.it/v8xt","2016-04-25T11:48:53Z","GILD"
"53548797","Biotech Week Ahead: $GILD, $CELG, and $KERX http://stkw.it/aARq","2016-04-25T11:47:45Z","GILD"
"53548688","$GILD  👍🏻👍🏻👍🏻","2016-04-25T11:43:50Z","GILD"
"53548551","$PXD $AAPL $TWTR $FB $CMG $PNRA $BWLD $YELP $GILD $EXPE $LNKD $BIDU $BMRN $PSX","2016-04-25T11:39:01Z","GILD"
"53548479","$GILD reports 4/28 AMC, distribution of Estimize estimates for Q1 3.22 EPS 
 http://stkw.it/y8yw","2016-04-25T11:36:23Z","GILD"
"53548445","$SPY $SPX $QQQ $UVXY $TVIX Some Notable ER&#39;s this week -&gt; $AAPL $FB $AGN $CELG $AMZN $GILD","2016-04-25T11:35:00Z","GILD"
"53547874","[PR] $GILD European Commission Grants Marketing Authorization for Gilead’s 
      Fixed-Dose Combination Descovy®... http://stkw.it/fAvw","2016-04-25T11:11:13Z","GILD"
"53547778","$GILD sell puts today in gild and buy higher strike puts on Wednesday to protect your gains use 2:1 or 3:1 ratios or more to reduce $ outlay","2016-04-25T11:06:11Z","GILD"
"53547741","$GILD this is heavy week in earnings for many companies analysts will be trying to determine how weak/strong economy was  expect volatility","2016-04-25T11:04:37Z","GILD"
"53547694","$GILD pre market trades this morning 4;05 am 36 shares at 101.93 and at 4:15 10 shares at 101.78.  Buy weakness with market under 101","2016-04-25T11:02:40Z","GILD"
"53547422","$GILD reports 4/28 AMC, distribution of Estimize estimates for Q1 8,175 Revs 
 http://stkw.it/fAva","2016-04-25T10:51:23Z","GILD"
"53547273","$GILD reports 4/28 AMC, Estimize Consensus is 8,175 Revs 
 http://stkw.it/iAy7","2016-04-25T10:41:25Z","GILD"
"53546905","Cheap call option upside: $GILD calls cheaper than 100% of history, $DIS 100%, $DAL 99%, $CMCSA 99%, $CBS 99%, $BABA 98%, $GM 98%","2016-04-25T10:14:57Z","GILD"
