"id","body","created_at",""
"53426715","These Health Care stocks are trending on Estimize this week: 1. $GILD, 2. $JNJ, 3. $ISRG, 4. $CELG, 5. $AMGN 
 http://stkw.it/jAKW","2016-04-22T00:41:23Z","GILD"
"53425427","$GILD reports 4/28 AMC, Estimize Consensus is 3.20 EPS 
 http://stkw.it/fAHx","2016-04-22T00:14:12Z","GILD"
"53423784","This is one bio that I really do like. $GILD","2016-04-21T23:37:48Z","GILD"
"53423470","$AAPL $FB $AMZN $GILD $AMGN $CELG  Big week next week, ER from the big guys that can impact the market in a big way. Need to pray!!","2016-04-21T23:30:11Z","GILD"
"53423221","$GILD reports 4/28 AMC, distribution of Estimize estimates for Q1 3.20 EPS 
 http://stkw.it/w8TY","2016-04-21T23:24:14Z","GILD"
"53421394","&quot;Even&quot; $XON can drop -25% w/o news, never fall in love with a biotech! $SYN $ARWR $GILD $VRX $AMAG $ANAC $RARE $TNXP","2016-04-21T22:51:08Z","GILD"
"53421144","$GILD if captain solo is even close to 4.02 earnings beat gild flies much higher he thinks Japan and Europe outperformed but Aussie too","2016-04-21T22:45:33Z","GILD"
"53421028","$GILD Dow index gets hit torrow as does s&amp;p but our gild should outperform again buy any weakness at 100.60 down if mkt gives us a chance","2016-04-21T22:43:14Z","GILD"
"53420891","$GILD the April 22 99 calls have doubled since Tuesday&#39;s purchase wow","2016-04-21T22:40:36Z","GILD"
"53420848","$GILD gild outperforms the market again you have to realize that beta on gild is much better than 1.05  and RSI is way up ! Feel happy confi","2016-04-21T22:39:38Z","GILD"
"53420747","$GILD a lot of google and Microsoft money will come into gild it&#39;s a no brainer for institutional money managers to allocate more to biotech","2016-04-21T22:37:44Z","GILD"
"53420145","$GILD beasting :)","2016-04-21T22:24:52Z","GILD"
"53419597","@EveryTimeICash bidding up the bios all day to mitigate the damage? $QQQ $IBB $CELG $AMGN $GILD $BIIB $REGN","2016-04-21T22:16:07Z","GILD"
"53418816","$GILD more important than the earnings next Thur. is the revenue projections for the year...it will need to be reupped.","2016-04-21T22:04:57Z","GILD"
"53418177","$GILD. What &gt; 100, goes to 110?","2016-04-21T21:55:35Z","GILD"
"53413668","[PR] $GILD Gilead Sciences to Release First Quarter 2016 Financial Results on 
      Thursday, April 28, 2016 http://stkw.it/y8Nh","2016-04-21T21:00:57Z","GILD"
"53412754","@Canuck_Technical_Trades both my $GILD holdings are finally green after many months. Not that I ever worry about the future of this company.","2016-04-21T20:50:59Z","GILD"
