"id","body","created_at",""
"52806547","$GILD All out for now.  GL to the other 91% still long","2016-04-13T14:05:20Z","GILD"
"52805683","$GILD buy now 96.77","2016-04-13T13:59:51Z","GILD"
"52805346","$GILD is it the market or the poor biotech investors? Apparently some &quot;overpriced&quot; gets more overpriced $NFLX and the cheap gets cheaper!!??","2016-04-13T13:57:33Z","GILD"
"52805031","$GILD- and i thought this was a high beta name? This thing cant do more than 2% a day to the upside to save its life","2016-04-13T13:55:32Z","GILD"
"52804980","$GILD ppl cautious! Reports on Light ER most likely. Very risky business","2016-04-13T13:55:08Z","GILD"
"52804561","$GILD buy below 96,72 if we get there it will rally later","2016-04-13T13:52:25Z","GILD"
"52804414","$GILD- what the hell is going on here","2016-04-13T13:51:24Z","GILD"
"52804127","$HZNP swapped out of $CLVS @13.55 and into $HZNP @13.55 much safer-- $IBB $CELG $GILD also have some","2016-04-13T13:49:29Z","GILD"
"52801276","$GILD $98.66 today?. Thats where I will sell some","2016-04-13T13:26:57Z","GILD"
"52800897","$GILD http://stkw.it/e76h Expect a miss on ER????","2016-04-13T13:22:43Z","GILD"
"52800786","$GILD I posted multiple times last month to short 100 puts at 13 plus and buy 90 calls I know for sure grandson and 9 others did it ! Did U?","2016-04-13T13:21:14Z","GILD"
"52800687","$GILD multiple analysts upgrades and price targets with technicals confirming breakout trend  you need to leverage with long call short puts","2016-04-13T13:19:51Z","GILD"
"52799698","End of Day Edges is #Bearish if $GILD gaps up today what is your #Stocks #EODEdge ? http://stkw.it/f7Tq","2016-04-13T13:07:01Z","GILD"
"52799345","$GILD so figure 13 in earnings this year and a PE of 10 gets you to 130 by year end especially since sentiment is changing to positive","2016-04-13T13:02:30Z","GILD"
"52799207","$GILD 2 years ago I predicted 12 in earn and a multiple of 15 . The PE was destroyed by sentiment . It&#39;s beginning to increase again buy!","2016-04-13T13:00:52Z","GILD"
"52798727","$GILD","2016-04-13T12:53:49Z","GILD"
"52796947","Long Stock Picks April 13 2016 http://stkw.it/f7TG … $CHK $CLF $FTI $GILD $JD $KMI $LYB $NFLX $RDC $RIG","2016-04-13T12:26:00Z","GILD"
"52795912","3 Big Pharma Stocks to Buy, 3 to Avoid $TEVA $AGN $GILD ... 
http://stkw.it/f7So","2016-04-13T12:05:43Z","GILD"
"52793382","$GILD Bears will find something to growl about. Can&#39;t stop the new uptrend in Biotech.","2016-04-13T10:56:48Z","GILD"
"52792633","$gild futures are with us 98 very possible today ! Let the force and luck finally bewitch us","2016-04-13T10:21:51Z","GILD"
"52792536","Cheap call option upside: $GILD calls cheaper than 100% of history, $DAL 99%, $PG 98%, $BABA 96%, $CSCO 95%, $GE 94%, $HD 93%","2016-04-13T10:16:27Z","GILD"
"52792346","Healthcare Stocks in the Spotlight: $GILD $ABBV http://stkw.it/g7VZ","2016-04-13T10:05:18Z","GILD"
"52792053","$GILD 101.50 might be next target","2016-04-13T09:38:53Z","GILD"
"52785216","$GILD","2016-04-13T02:21:53Z","GILD"
"52785198","Cheap put options and hedges: $DAL puts cheaper than 92% of history, $T 90%, $GE 87%, $GILD 86%, $SLV 81%, $VZ 81%, $AAPL 80%","2016-04-13T02:21:18Z","GILD"
"52784608","$GILD is heading for $100 and if it holds 200 moving average is next","2016-04-13T02:00:48Z","GILD"
"52782366","$MDVN The most wanted biotech? http://stkw.it/w64G $AMGN $GILD $SNY $AZN $IBB","2016-04-13T00:50:46Z","GILD"
"52781061","$CPXX cashing out $BAX and moving into a larger stake on this puppy ! @HushfundCapital had fun in st barts buddy ;) killed $GILD","2016-04-13T00:12:56Z","GILD"
"52778055","Gilead Sciences&#39;s outperform rating reiterated at Robert W. Baird. $135.00 PT. http://stkw.it/d6xA $GILD","2016-04-12T22:59:14Z","GILD"
"52777661","$TXN, $AAPL, $GILD nice plays today hope to see a continuation tomorrow","2016-04-12T22:49:20Z","GILD"
"52692011","$EIX #downtrend continuation detected around 3:00 PM, Apr 11 EDT; use 70.72, 71.25 as stop","2016-04-11T20:03:24Z","EIX"
"52629105","Published $EIX estimate on Estimize: ... http://stkw.it/f6Yj","2016-04-10T13:44:22Z","EIX"
"52412072","Here are 5 top-ranked stocks to buy ahead of earnings season! $EIX $CPN $CX $WLB $EPZM http://stkw.it/u4Wf","2016-04-06T16:17:38Z","EIX"
"52381382","$EIX Hold/accumulate for short term. Technical analysis source: http://stkw.it/j5RN","2016-04-06T09:19:56Z","EIX"
"52313502","New trend started on $EIX when price was 71.11 http://stkw.it/h56k #TradingSystem #Stock","2016-04-05T13:44:51Z","EIX"
"52304061","$EIX Weak buy candidate for short term. Technical analysis source: http://stkw.it/z51J","2016-04-05T11:19:19Z","EIX"
"52124469","Edison International (EIX) Reaches New Lifetime High Today $EIX http://stkw.it/h47J","2016-04-01T14:09:54Z","EIX"
"52116731","Top Downgrades 4/1: $AAL $ALRM $ASB $CMG $CNQ $DAL $EIX $FAST $FITB $GWW $HA $HCN $IR $ISRG (1/2)","2016-04-01T13:04:13Z","EIX"
"52111908","#downgrades $EIX $ALRM $HCN $RF $ASB $VIAB $DAL $HA $UAL $AAL $TGNA $SSW $VNTV $CMG $FAST $GWW $FITB","2016-04-01T11:50:28Z","EIX"
"52110484","Edison International downgraded by Goldman Sachs to neutral. http://stkw.it/g41g $EIX","2016-04-01T11:13:46Z","EIX"
"52108948","Analysts Offer Insights on Utilities Companies: Edison International (NYSE: EIX) and Entergy Corp. (NYSE: ETR) $EIX http://stkw.it/j44H","2016-04-01T10:11:54Z","EIX"
"52038009","The Following GorillaPicks Achieved New 52-Week Or All Time Highs Yesterday:
$AVB $BCR $DTE $EIX $IPHI $MMC $POOL $SAP $TSN $WST","2016-03-31T13:35:10Z","EIX"
