"id","body","created_at",""
"53272325","$GILD my father had hep c before this company cured him. Savef his life. He woulf glad pay the price as would anyone with hep c","2016-04-20T13:22:27Z","GILD"
"53270910","$gild does anybody know what the standard of treatment for hep c for children, if any?","2016-04-20T13:05:42Z","GILD"
"53270678","[NEWS] $GILD Biotech Forum Daily Digest: Biotech Stalwarts Start To Report Results, Kite Pharma Gets Some Love From... http://stkw.it/f9bi","2016-04-20T13:03:13Z","GILD"
"53269168","$MEIP looks promising, if we have the same efficacy as $GILD PI3K inh we will capture the 1 BIL market with lower SE. Looking foward to ASH","2016-04-20T12:41:56Z","GILD"
"53268700","$REGN under pressure after $WFC downgrade. $IBB $BIIB $CELG $GILD","2016-04-20T12:33:45Z","GILD"
"53268482","$GILD Is looking at Harvoni for treatment in children aged 3-11","2016-04-20T12:31:00Z","GILD"
"53263382","Cheap call option upside: $DAL calls cheaper than 100% of history, $GILD 100%, $XLI 99%, $CMCSA 99%, $VZ 99%, $ORCL 99%, $LOW 99%","2016-04-20T10:15:54Z","GILD"
"53263156","$GILD EPS $4.02 Q1 2016 TP 160 $ABBV $MRK $JNJ $C $JPM Japan has bought $2B harvoni+Sovaldi in q1 2016 IME.","2016-04-20T10:04:24Z","GILD"
"53263050","$GILD yay broke 100 PRE","2016-04-20T10:01:55Z","GILD"
"53259415","$GILD 77","2016-04-20T04:52:43Z","GILD"
"53255027","Cheap put options and hedges: $DAL puts cheaper than 100% of history, $GILD 95%, $LOW 93%, $T 93%, $DOW 91%, $TNA 91%, $UNH 90%","2016-04-20T02:19:55Z","GILD"
"53248720","[PR] $GILD AHF Seeks Partners to Distribute Standalone Version of Tenofovir (TAF) 
      Files Amended Federal Comp... http://stkw.it/d8ui","2016-04-19T23:41:48Z","GILD"
"53246079","stuck to the plan and sold calls against my long today $GILD","2016-04-19T22:48:33Z","GILD"
"53245243","$GILD still increasing in strength from our Feb 7th call, but not extremely strong trend yet.","2016-04-19T22:33:10Z","GILD"
"53243329","[NEWS] $GILD Large-Caps: Vertex Pharmaceuticals Rises on Deal with Enterome http://stkw.it/h9Si","2016-04-19T21:57:06Z","GILD"
