Date,Open,High,Low,Close,Volume,Adj Close
2016-04-18,59.490002,61.400002,58.099998,61.240002,5395800,61.240002
2016-04-11,62.389999,62.799999,59.43,59.490002,5743500,59.490002
2016-04-04,62.82,64.059998,60.259998,63.060001,5406800,63.060001
2016-03-28,65.800003,66.290001,62.509998,62.91,4358600,62.91
2016-03-21,65.43,66.889999,64.339996,65.839996,4323300,65.839996
2016-03-14,65.080002,66.279999,63.130001,65.160004,5968400,65.160004
2016-03-07,63.150002,65.849998,62.279999,65.370003,5324400,65.370003
2016-02-29,60.23,64.660004,59.16,63.889999,5625000,63.889999
2016-02-22,57.259998,61.869999,56.50,59.66,5955300,59.66
2016-02-16,58.950001,59.00,54.950001,57.049999,6308500,57.049999
2016-02-08,56.41,58.040001,52.549999,57.75,7947400,57.75
2016-02-01,68.199997,69.129997,56.93,57.119999,8861300,57.119999
2016-01-25,67.550003,69.349998,62.16,67.870003,7512200,67.21096
2016-01-19,67.080002,68.510002,63.07,67.860001,8326300,67.201057
2016-01-11,68.260002,72.059998,63.049999,66.410004,9143600,65.765144
2016-01-04,70.379997,72.489998,68.099998,68.260002,7767800,67.597176
2015-12-28,71.150002,72.440002,70.150002,70.709999,3502800,70.023384
2015-12-21,70.349998,72.449997,69.910004,71.93,4262600,71.231537
2015-12-14,67.00,72.699997,65.040001,70.029999,8396300,69.349983
2015-12-07,70.849998,72.32,67.32,67.510002,6157400,66.854462
2015-11-30,72.949997,73.699997,69.75,71.389999,5752100,70.696777
2015-11-23,72.220001,73.879997,71.169998,72.940002,4056900,72.231735
2015-11-16,68.790001,72.199997,68.199997,71.980003,4085400,71.281052
2015-11-09,72.040001,72.699997,68.610001,68.959999,4308400,67.807144
2015-11-02,65.779999,72.660004,65.459999,71.949997,6250300,70.747154
2015-10-26,61.720001,66.510002,61.279999,65.919998,6381700,64.817963
2015-10-19,63.240002,63.310001,58.98,61.75,5600900,60.717682
2015-10-12,64.480003,64.739998,61.200001,63.75,4697400,62.684246
2015-10-05,63.98,66.379997,62.759998,64.199997,6094700,63.12672
2015-09-28,60.34,63.119999,57.639999,63.099998,6378400,62.045109
2015-09-21,60.419998,61.27,58.619999,60.810001,5881300,59.793396
2015-09-14,62.689999,62.689999,59.209999,59.91,7493100,58.90844
2015-09-08,59.59,63.59,59.349998,62.91,7233500,61.858288
2015-08-31,58.689999,60.880001,56.650002,58.459999,7997700,57.482681
2015-08-24,55.709999,61.00,51.68,59.00,9765100,58.013653
2015-08-17,67.699997,70.00,61.099998,61.139999,6653000,60.117878
2015-08-10,65.970001,71.50,65.769997,68.120003,7911900,66.981194
2015-08-03,65.550003,66.330002,63.669998,65.419998,5639600,64.326324
2015-07-27,65.230003,66.239998,62.790001,65.599998,6843900,64.503319
2015-07-20,67.720001,68.160004,65.150002,65.699997,5329800,64.199326
2015-07-13,66.610001,68.269997,64.769997,67.940002,7326200,66.388168
2015-07-06,64.139999,66.139999,63.360001,65.849998,7560800,64.345901
2015-06-29,60.279999,65.68,60.119999,64.720001,7732600,63.241718
2015-06-22,60.650002,61.43,59.610001,60.900002,6324100,59.508972
2015-06-15,58.369999,60.790001,57.950001,60.330002,5194300,58.951992
2015-06-08,57.630001,60.189999,57.150002,58.849998,5036400,57.505795
2015-06-01,59.209999,59.939999,56.759998,57.740002,5220100,56.42115
2015-05-26,60.50,60.599998,58.18,59.240002,6589300,57.886887
2015-05-18,59.560001,61.25,59.259998,60.990002,4063000,59.596916
2015-05-11,58.669998,60.139999,57.290001,59.619999,4895100,58.258205
2015-05-04,59.009998,59.220001,57.040001,59.09,5384100,57.349449
2015-04-27,60.310001,60.650002,56.09,58.900002,7387500,57.165047
2015-04-20,57.740002,60.77,57.23,60.049999,5572800,58.28117
2015-04-13,59.66,59.779999,56.84,57.560001,6695900,55.864517
2015-04-06,60.349998,60.52,58.139999,59.73,7436800,57.970596
2015-03-30,62.119999,64.279999,59.310001,59.799999,8303200,58.038532
