Date,Open,High,Low,Close,Volume,Adj Close
2014-07-21,50.82,51.48,50.41,51.279999,13392500,47.268356
2014-07-14,50.439999,51.02,50.150002,50.75,12334500,46.779819
2014-07-07,49.610001,50.43,48.540001,50.32,15475000,46.383457
2014-06-30,49.27,49.939999,48.810001,49.709999,12732900,45.333035
2014-06-23,49.360001,49.790001,48.869999,49.32,11689500,44.977375
2014-06-16,49.23,49.77,48.799999,49.389999,12332100,45.04121
2014-06-09,49.23,49.639999,48.75,49.18,10771400,44.849701
2014-06-02,50.02,50.330002,48.849998,49.419998,14103400,45.068565
2014-05-27,49.970001,50.009998,49.43,49.959999,11633600,45.56102
2014-05-19,49.130001,49.740002,48.619999,49.740002,14567600,45.360394
2014-05-12,48.59,49.299999,47.639999,49.07,17594000,44.749386
2014-05-05,47.139999,48.68,47.029999,48.48,16425500,44.211334
2014-04-28,46.220001,47.41,46.150002,47.119999,19014400,42.971081
2014-04-21,47.77,48.369999,45.849998,45.939999,27678100,41.894981
2014-04-14,47.259998,47.700001,46.700001,47.599998,20512500,43.408817
2014-04-07,47.700001,48.459999,47.02,47.07,31304800,42.925488
2014-03-31,47.66,48.349998,47.200001,48.040001,21141100,43.327549
2014-03-24,46.810001,47.93,46.380001,47.419998,28228900,42.768364
2014-03-17,46.220001,47.41,46.099998,46.91,31632600,42.308395
2014-03-10,46.790001,47.060001,45.830002,46.080002,36718200,41.559814
2014-03-03,47.299999,48.389999,46.82,47.150002,44893000,42.524853
2014-02-24,47.02,47.779999,45.889999,47.580002,213369600,42.912674
2014-02-18,46.470001,48.34,45.450001,47.27,44697900,42.63308
2014-02-10,46.810001,47.459999,46.18,46.509998,19434700,41.947632
2014-02-03,48.02,48.02,46.110001,46.810001,21898500,42.218204
2014-01-27,47.709999,48.50,46.689999,48.02,19141600,43.309509
2014-01-21,48.84,48.900002,46.759998,47.630001,24861200,42.957767
2014-01-13,47.650002,48.689999,46.580002,48.349998,17991700,43.607136
2014-01-06,48.77,49.400002,47.43,47.75,14554600,43.065994
2013-12-30,49.049999,49.330002,48.220001,48.419998,8577300,43.200794
2013-12-23,48.380001,49.349998,48.369999,49.169998,6815500,43.869949
2013-12-16,48.34,49.41,47.450001,48.080002,14655700,42.897446
2013-12-09,49.07,49.630001,47.52,47.84,13087300,42.683311
2013-12-02,49.66,49.790001,48.43,49.48,11521300,44.146538
2013-11-25,50.290001,50.360001,49.540001,49.619999,6702000,44.271446
2013-11-18,50.349998,51.25,50.009998,50.220001,8850600,44.806774
2013-11-11,50.119999,50.470001,49.360001,50.310001,8730700,44.887074
2013-11-04,50.919998,51.09,49.52,50.200001,11325000,44.788929
2013-10-28,50.689999,51.490002,50.049999,50.490002,12415600,45.047668
2013-10-21,50.009998,51.380001,50.00,50.709999,12103900,45.243954
2013-10-14,46.790001,50.060001,46.27,50.009998,18793200,44.619408
2013-10-07,46.880001,47.650002,46.029999,47.09,19380800,42.014156
2013-09-30,46.57,47.18,46.32,47.099998,19287000,41.552105
2013-09-23,47.709999,48.00,46.689999,47.00,11972800,41.463886
2013-09-16,48.310001,48.889999,47.540001,47.779999,12643700,42.152008
2013-09-09,46.349998,48.360001,45.470001,47.759998,16509100,42.134361
2013-09-03,45.52,47.580002,45.080002,46.34,26214800,40.881626
2013-08-26,47.529999,48.66,46.25,47.380001,14647300,41.799126
2013-08-19,47.549999,48.18,46.740002,47.610001,8040900,42.002033
2013-08-12,49.279999,49.759998,47.330002,47.709999,8554600,42.090252
2013-08-05,50.110001,50.349998,49.02,49.32,6372600,43.510612
2013-07-29,51.029999,51.939999,49.450001,50.25,10066700,44.33107
2013-07-22,49.84,51.080002,49.630001,51.02,7518600,45.010372
2013-07-15,50.200001,51.27,49.189999,49.950001,10652000,44.066406
2013-07-08,51.099998,51.580002,50.209999,50.41,9055400,44.472221
2013-07-01,50.290001,51.299999,50.18,51.299999,8349200,44.803051
2013-06-24,49.049999,51.50,48.810001,50.34,17960100,43.964634
2013-06-17,51.450001,51.689999,48.860001,49.52,16371300,43.248482
2013-06-10,50.869999,51.27,49.740002,51.07,9382800,44.60218
2013-06-03,48.43,50.310001,47.77,50.240002,15689800,43.877296
2013-05-28,51.77,51.98,48.470001,48.48,15188800,42.340195
2013-05-20,53.290001,53.400002,51.040001,51.389999,10043200,44.881653
2013-05-13,52.830002,53.669998,52.41,53.349998,7786500,46.593426
2013-05-06,52.57,53.150002,51.939999,52.889999,7588000,46.191685
2013-04-29,53.650002,54.310001,52.09,52.68,14513300,46.008282
2013-04-22,52.200001,53.709999,51.169998,53.630001,13895100,46.837967
2013-04-15,50.66,52.349998,49.490002,52.25,15466500,45.632736
2013-04-08,48.990002,50.860001,48.77,50.860001,10018300,44.418777
2013-04-01,49.060001,49.860001,48.66,49.560001,22086800,42.833641
2013-03-25,49.189999,49.59,48.75,49.150002,12698000,42.479286
2013-03-18,47.959999,49.169998,47.959999,49.02,13120000,42.366928
2013-03-11,47.860001,48.66,47.549999,48.02,12528000,41.502651
2013-03-04,46.700001,47.98,46.59,47.959999,11821400,41.450794
2013-02-25,45.50,46.93,45.43,46.720001,16659100,40.379089
2013-02-19,44.259998,45.439999,44.259998,45.400002,16715200,39.238243
2013-02-11,44.299999,44.779999,44.110001,44.400002,9292700,38.373962
2013-02-04,44.25,44.880001,44.02,44.349998,11119500,38.330746
2013-01-28,42.77,44.84,42.459999,44.560001,15325400,38.512249
2013-01-22,43.00,43.419998,42.34,42.669998,17983700,36.878757
2013-01-14,42.919998,43.09,41.50,42.540001,15197100,36.766407
2013-01-07,44.25,44.869999,42.759998,43.299999,15694200,37.423256
2012-12-31,42.529999,44.509998,42.490002,44.299999,14323000,37.846313
2012-12-24,43.259998,43.790001,42.84,42.900002,7041600,36.650269
2012-12-17,44.25,44.299999,43.25,43.57,16193400,37.22266
2012-12-10,44.439999,44.939999,43.93,44.209999,9904300,37.769424
2012-12-03,44.470001,44.50,43.630001,44.41,13276900,37.940289
2012-11-26,43.43,44.310001,42.599998,44.119999,14400400,37.692535
2012-11-19,41.830002,43.77,41.669998,43.759998,10292000,37.384983
2012-11-12,42.650002,43.240002,40.509998,41.400002,14488600,35.368793
2012-11-05,44.450001,44.630001,42.009998,42.639999,13557800,36.428146
2012-10-31,44.970001,45.450001,44.400002,44.52,13260300,38.034264
2012-10-22,45.02,45.099998,43.790001,44.73,10682300,38.213673
2012-10-15,44.48,46.419998,43.75,45.16,16599800,38.581028
2012-10-08,47.009998,47.07,44.59,44.619999,10511400,38.119698
2012-10-01,45.639999,48.77,45.400002,47.049999,16825900,40.19569
2012-09-24,45.799999,46.060001,45.259998,45.57,14030500,38.507057
2012-09-17,44.439999,45.919998,44.27,45.639999,14439700,38.566208
2012-09-10,43.790001,45.639999,43.740002,44.529999,15333300,37.62825
2012-09-04,42.91,44.330002,42.77,43.720001,15425000,36.943794
2012-08-27,43.099998,43.34,42.50,42.939999,8998200,36.284683
2012-08-20,43.93,44.060001,42.18,43.169998,14355600,36.479034
2012-08-13,44.439999,44.50,43.779999,44.060001,8082800,37.231098
2012-08-06,44.650002,44.880001,43.939999,44.599998,9331400,37.687397
2012-07-30,44.709999,46.41,44.150002,44.459999,13707400,37.569099
2012-07-23,44.209999,45.060001,43.360001,44.900002,14762200,37.940903
2012-07-16,45.119999,46.41,43.849998,44.490002,16715400,37.594452
2012-07-09,44.450001,45.290001,44.259998,45.209999,11184400,38.202854
2012-07-02,44.290001,45.07,44.00,44.419998,10698300,37.535297
2012-06-25,43.610001,44.77,43.389999,44.439999,21482400,37.13393
2012-06-18,43.52,44.130001,43.040001,43.950001,27958600,36.724487
2012-06-11,42.610001,44.139999,42.349998,43.549999,14677700,36.390247
2012-06-04,41.00,42.439999,40.919998,42.439999,12321500,35.462734
2012-05-29,41.650002,41.91,40.950001,41.029999,11255400,34.284542
2012-05-21,41.689999,41.77,40.880001,41.450001,11235200,34.635494
2012-05-14,40.919998,41.959999,40.48,41.529999,14559500,34.702343
2012-05-07,40.060001,41.43,39.849998,41.16,12119800,34.393173
2012-04-30,40.09,40.84,40.080002,40.259998,12636000,33.641132
2012-04-23,38.450001,40.439999,38.41,40.23,15724000,33.616066
2012-04-16,37.330002,38.91,37.209999,38.73,12852600,32.362671
2012-04-09,37.360001,37.610001,36.799999,37.259998,12760900,31.134342
2012-04-02,38.290001,38.610001,37.52,37.66,12851400,31.468582
2012-03-26,39.50,39.540001,37.560001,38.23,23717700,31.528814
2012-03-19,39.459999,39.900002,39.299999,39.419998,22155400,32.510223
2012-03-12,39.110001,39.84,39.02,39.57,12789600,32.63393
2012-03-05,38.650002,39.450001,38.619999,39.099998,11926200,32.246315
2012-02-27,38.07,38.810001,37.889999,38.669998,13164000,31.891687
2012-02-21,38.610001,38.77,37.880001,38.139999,11388700,31.45459
2012-02-13,37.779999,38.549999,37.669998,38.459999,11031600,31.718498
2012-02-06,37.82,38.299999,37.52,37.689999,11628000,31.083467
2012-01-30,37.110001,38.27,37.07,37.84,13467300,31.207176
2012-01-23,38.900002,39.00,37.209999,37.209999,20283500,30.687605
2012-01-17,39.200001,39.439999,38.700001,38.970001,11995800,32.139103
2012-01-09,38.450001,39.02,38.139999,38.919998,11804100,32.097866
2012-01-03,40.279999,40.48,38.150002,38.330002,23125500,31.611286
2011-12-27,39.880001,40.25,39.709999,40.119999,8279200,32.66267
2011-12-19,38.790001,39.98,38.48,39.98,14573600,32.548695
2011-12-12,38.240002,38.779999,37.98,38.779999,13337500,31.571743
2011-12-05,38.07,38.580002,37.799999,38.43,13119300,31.2868
2011-11-28,36.290001,38.07,36.009998,37.849998,15122600,30.814608
2011-11-21,36.18,36.32,35.32,35.349998,10675800,28.779297
2011-11-14,37.330002,37.400002,36.25,36.459999,15202500,29.682976
2011-11-07,37.209999,37.73,36.75,37.52,11314200,30.545948
2011-10-31,37.459999,37.549999,36.419998,37.169998,13364400,30.261003
2011-10-24,37.459999,37.84,36.130001,37.630001,18060100,30.635502
2011-10-17,37.279999,37.459999,36.619999,37.419998,12469700,30.464533
2011-10-10,36.50,37.360001,36.240002,37.330002,11684400,30.391266
2011-10-03,36.73,37.150002,35.459999,36.16,22833700,29.438738
2011-09-26,36.110001,37.389999,35.84,36.799999,18805600,29.548243
2011-09-19,36.41,36.919998,35.060001,35.880001,23197800,28.809538
2011-09-12,34.779999,36.75,34.650002,36.720001,15747900,29.484009
2011-09-06,34.98,35.720001,34.779999,35.240002,16297100,28.295656
2011-08-29,36.049999,36.720001,35.50,35.560001,17626200,28.552597
2011-08-22,35.400002,36.50,34.75,35.759998,16885100,28.713182
2011-08-15,34.599998,35.66,34.419998,34.709999,18865600,27.870094
2011-08-08,33.98,34.939999,32.279999,34.299999,36853400,27.54089
2011-08-01,36.349998,36.389999,34.02,35.049999,26060300,28.143095
2011-07-25,36.459999,36.52,34.869999,35.290001,15733400,28.335802
2011-07-18,36.68,37.82,36.27,36.740002,17321300,29.500069
2011-07-11,37.110001,37.369999,36.650002,36.82,12558600,29.564301
2011-07-05,37.740002,37.860001,37.119999,37.48,13844100,30.094242
2011-06-27,36.080002,37.869999,35.950001,37.799999,15366400,29.959555
2011-06-20,35.349998,36.169998,35.200001,36.00,16471400,28.532909
2011-06-13,35.23,35.919998,34.939999,35.509998,13913500,28.144545
2011-06-06,35.57,36.139999,35.16,35.189999,14415100,27.890919
2011-05-31,36.91,36.990002,35.599998,35.630001,12543000,28.239656
2011-05-23,36.75,37.040001,36.240002,36.669998,10162900,29.063938
2011-05-16,37.259998,37.41,36.799999,37.150002,10645000,29.44438
2011-05-09,37.279999,37.68,36.950001,37.259998,10177800,29.531561
2011-05-02,38.330002,38.330002,36.900002,37.279999,16850500,29.547413
2011-04-25,37.07,38.419998,36.82,37.779999,13666300,29.943703
2011-04-18,37.599998,38.00,36.50,36.91,16919200,29.254158
2011-04-11,37.75,38.009998,37.34,37.849998,11060900,29.999184
2011-04-04,38.529999,38.700001,37.259998,37.720001,12475000,29.896151
2011-03-28,37.439999,38.950001,37.419998,38.470001,19342500,30.102901
2011-03-21,36.66,37.32,36.369999,37.290001,15913300,29.179546
2011-03-14,35.740002,35.84,33.360001,35.84,24808500,28.044916
2011-03-07,36.130001,36.650002,35.650002,35.849998,13226200,28.05274
2011-02-28,36.060001,36.939999,35.849998,36.080002,16008000,28.232719
2011-02-22,36.240002,36.32,35.349998,35.970001,14412400,28.146643
2011-02-14,36.310001,36.810001,35.66,36.619999,17083500,28.655268
2011-02-07,36.299999,36.77,35.77,36.389999,15683100,28.475292
2011-01-31,35.639999,36.48,35.380001,36.310001,14576100,28.412695
2011-01-24,34.880001,36.59,34.880001,35.630001,24823300,27.880592
2011-01-18,35.380001,35.509998,34.349998,34.950001,27068800,27.34849
2011-01-10,36.549999,36.580002,34.98,35.459999,30551700,27.747564
2011-01-03,36.060001,37.700001,35.41,35.93,28385900,28.115341
2010-12-27,35.459999,36.00,35.299999,35.779999,11202200,27.635263
2010-12-20,34.91,35.52,34.580002,35.439999,11804600,27.372658
2010-12-13,34.27,34.830002,34.07,34.639999,19123400,26.754766
2010-12-06,32.950001,34.040001,32.75,34.040001,18460400,26.291348
2010-11-29,32.18,32.900002,31.60,32.900002,15673900,25.410851
2010-11-22,32.630001,32.669998,32.099998,32.209999,11930600,24.877916
2010-11-15,32.619999,33.00,31.950001,32.59,14690600,25.171415
2010-11-08,33.310001,33.34,32.25,32.560001,13088300,25.148245
2010-11-01,32.77,33.619999,32.23,33.43,13466400,25.820204
2010-10-25,32.299999,32.75,32.189999,32.48,15158600,25.086454
2010-10-18,32.52,32.93,31.76,32.09,21832300,24.785233
2010-10-11,32.900002,33.200001,32.169998,32.43,21344100,25.047836
2010-10-04,32.91,33.68,32.610001,32.830002,23376200,25.356785
2010-09-27,32.610001,33.09,32.41,32.889999,17081200,25.033844
2010-09-20,31.84,32.68,31.58,32.639999,18886100,24.843559
2010-09-13,30.99,31.75,30.610001,31.68,16074700,24.112867
2010-09-07,30.200001,30.940001,30.07,30.82,14074400,23.458288
2010-08-30,29.780001,30.35,29.209999,30.200001,17464500,22.986383
2010-08-23,29.530001,29.93,29.10,29.84,17601200,22.712374
2010-08-16,29.940001,30.379999,29.139999,29.370001,16136300,22.354639
2010-08-09,29.690001,30.379999,29.23,30.030001,18837900,22.856989
2010-08-02,29.540001,29.799999,29.10,29.549999,17479600,22.491642
2010-07-26,28.030001,29.24,28.030001,29.059999,22700500,22.118685
2010-07-19,26.780001,28.18,26.41,28.02,25316100,21.327101
2010-07-12,26.65,27.07,26.42,26.690001,20340300,20.314787
2010-07-06,27.15,27.200001,25.99,26.65,24437000,20.28434
2010-06-28,28.729887,29.159882,26.48,26.809999,30127000,20.041864
2010-06-21,29.399887,29.469885,28.529884,28.549887,17384600,20.016914
2010-06-14,28.75989,29.319891,28.579891,29.129889,19852800,20.423567
2010-06-07,27.269888,28.559887,27.059896,28.559887,18925000,20.023928
2010-06-01,27.299892,27.789896,27.08989,27.209894,18449700,19.077419
2010-05-24,27.769892,27.819887,26.799898,27.519897,22727900,19.294769
2010-05-17,28.479889,29.009886,27.319895,27.959892,27868600,19.603258
2010-05-10,28.929886,28.999884,28.249884,28.509892,22380800,19.988874
2010-05-03,29.159882,29.439882,26.489897,28.189888,30135500,19.764513
2010-04-26,28.979881,29.319891,28.599892,28.899883,22324500,20.262306
2010-04-19,29.499889,29.829884,28.819885,29.049891,22337000,20.367477
2010-04-12,30.049875,30.199883,29.479885,29.579887,27855100,20.739069
2010-04-05,31.709873,31.709873,29.859886,30.07988,24587000,21.089626
2010-03-29,30.579885,31.499872,30.35988,31.279879,25844400,21.597082
2010-03-22,30.279882,30.979876,30.16988,30.369881,14465300,20.968777
2010-03-15,29.699881,30.539879,29.59988,30.409876,17255500,20.996391
2010-03-08,29.299887,30.039886,29.199886,29.729883,16372400,20.526892
2010-03-01,28.969883,29.419878,28.849888,29.229889,16794200,20.181673
2010-02-22,29.059881,29.129889,28.599892,28.929886,14819200,19.974537
2010-02-16,29.209888,29.399887,28.909885,29.019888,14602000,20.036678
2010-02-08,28.789881,29.199886,28.369886,28.929886,18113900,19.974537
2010-02-01,29.819881,29.879879,28.309891,28.739885,25105200,19.843353
2010-01-25,30.799877,31.059875,29.129889,29.419878,31325400,20.312851
2010-01-19,30.73988,31.339874,30.25988,30.339876,25493500,20.948061
2010-01-11,31.969873,32.039867,30.449879,30.579885,24637500,21.113773
2010-01-04,33.399868,33.449871,31.419872,31.74988,24714400,21.921593
2009-12-28,33.439869,33.609867,33.129868,33.129868,9866800,22.548502
2009-12-21,33.019863,33.469864,32.959869,33.359871,9166100,22.705046
2009-12-14,33.989868,34.129864,32.359875,32.799873,18329000,22.323904
2009-12-07,32.779869,33.829861,32.749866,33.72987,16810600,22.956871
2009-11-30,31.829878,33.059872,31.349876,32.699871,19417600,22.255844
2009-11-23,30.749882,32.109879,30.569883,31.629877,19502800,21.527596
2009-11-16,30.209885,30.689875,30.149878,30.429878,13253700,20.710865
2009-11-09,29.819881,30.469883,29.749886,30.129887,15016600,20.506687
2009-11-02,29.839886,29.899879,28.95989,29.559885,17996600,20.11874
2009-10-26,28.989883,30.449879,28.569889,29.589888,31050200,20.13916
2009-10-19,29.029886,29.489887,28.709883,28.849888,23162500,19.635509
2009-10-12,29.209888,29.259884,28.749887,28.899883,21682400,19.669537
2009-10-05,30.07988,30.209885,28.739885,29.159882,20597100,19.846493
2009-09-28,30.089882,30.419876,29.859886,29.889881,17341800,20.023046
2009-09-21,29.639883,30.35988,29.309889,29.939886,20115100,20.056545
2009-09-14,30.999878,31.179878,29.309889,29.589888,29220100,19.822084
2009-09-08,30.82988,31.449877,30.639879,31.259878,19387600,20.9408
2009-08-31,30.899878,31.059875,30.049875,30.599876,12085100,20.498669
2009-08-24,31.359879,31.789873,30.809879,31.019882,12621400,20.780027
2009-08-17,30.73988,31.469879,29.99988,31.369877,12049000,21.014488
2009-08-10,31.029881,31.429874,30.569883,31.079876,12838900,20.820217
2009-08-03,32.369877,32.529873,30.719879,31.079876,14437000,20.820217
2009-07-27,31.299881,32.689869,30.519878,32.069874,21736500,21.48341
2009-07-20,29.689878,31.639877,29.449883,31.499872,16688100,21.10157
2009-07-13,28.619884,29.629881,28.419893,29.589888,13959800,19.822084
2009-07-06,30.029884,30.549881,28.309891,28.619884,16339000,19.172285
2009-06-29,30.999878,31.439877,30.159878,30.179882,13844100,19.903553
2009-06-22,29.529881,31.219872,29.479885,30.989878,16325800,20.437742
2009-06-15,29.839886,30.429878,29.499889,29.659883,16262500,19.560616
2009-06-08,29.149881,30.07988,28.979881,29.919884,15529300,19.732084
2009-06-01,29.529881,29.849886,29.099886,29.249882,16768700,19.29022
2009-05-26,28.679892,29.729883,28.639885,29.259884,15354600,19.296816
2009-05-18,29.759886,30.16988,28.749887,28.809885,14899700,19.000042
2009-05-11,29.899879,30.81988,29.449883,29.609879,14672300,19.527637
2009-05-04,30.81988,31.339874,29.359884,29.849886,18257300,19.685921
2009-04-27,30.849882,31.249876,29.989882,30.549881,20899200,20.147566
2009-04-20,31.649879,31.889875,30.369881,30.999878,18488700,20.444338
2009-04-13,31.779873,32.349873,30.889877,31.779873,16704600,20.958742
2009-04-06,32.609871,33.06987,31.399872,32.099876,16669400,21.169783
2009-03-30,30.219885,33.04987,29.709879,32.789871,23993000,21.323669
2009-03-23,30.199883,31.149876,29.399887,30.619879,21747300,19.912495
2009-03-16,28.68989,30.999878,27.999886,29.609879,24564800,19.25568
2009-03-09,26.969898,28.459887,26.099895,28.399889,19514600,18.468809
2009-03-02,28.059893,28.95989,26.549892,27.27989,26827100,17.740458
2009-02-23,29.019888,29.099886,27.679893,28.529884,21446400,18.553347
2009-02-17,28.789881,29.249882,27.619886,28.809885,21677400,18.735434
2009-02-09,31.969873,31.979874,28.969883,29.559885,16775300,19.223169
2009-02-02,30.26988,32.199875,29.759886,31.719875,18720700,20.627838
2009-01-26,30.339876,31.329874,28.95989,29.869877,23460800,19.424761
2009-01-20,29.979879,30.959875,29.269882,30.439878,19642000,19.795439
2009-01-12,32.219868,32.439873,28.579891,29.959877,23470500,19.483288
2009-01-05,33.699867,33.699867,31.479879,32.159874,24570100,20.913973
2008-12-29,33.349873,34.759861,32.579868,34.639854,14149300,22.202509
2008-12-22,33.419868,33.919861,32.629871,33.189873,9853600,21.27314
2008-12-15,32.939865,34.609863,31.679871,33.189873,24469900,21.27314
2008-12-08,33.99987,34.899868,31.739878,32.799873,24948000,21.023167
2008-12-01,32.13987,33.509865,30.499874,33.189873,22667800,21.27314
2008-11-24,28.999884,32.999874,28.95989,32.649876,22049900,20.927027
2008-11-17,29.869877,30.249878,26.229898,28.469889,28230000,18.247852
2008-11-10,30.939882,31.779873,28.299889,29.99988,21312300,19.228504
2008-11-03,30.119884,33.059872,28.869892,30.049875,19945600,19.26055
2008-10-27,26.099895,31.809875,25.8599,29.669886,30134400,19.016994
2008-10-20,27.609898,29.189884,24.259907,25.079906,22029700,16.075033
2008-10-13,27.349888,30.499874,25.179907,27.18989,23127900,17.427433
2008-10-06,30.589874,31.219872,23.06991,26.769896,37023400,17.158237
2008-09-29,31.74988,32.149872,30.249878,31.239874,22869500,19.704462
2008-09-22,33.299866,33.299866,30.799877,32.179874,16251700,20.297365
2008-09-15,33.879868,34.749859,30.479883,33.299866,29014600,21.003796
2008-09-08,34.719868,36.009853,33.99987,34.489861,22586400,21.754381
